1.5461762 1.7814587 2.1817315 3.703711 3.8409271 3.9810944 4.439345 4.5528536 4.6941986 4.874703 4.874703 5.3254905 5.3254905 5.3416266 5.3416266 5.791581 6.0847163 6.25738 6.4536114 6.492683 6.824323 6.941205 7.02178 7.0735335 7.179398 7.768146 7.768146 7.8389144 7.890046 7.9112945 8.046726 8.360562 8.486336 8.486336 8.500338 8.505791 8.572498 8.620425 8.71668 8.810342 9.012994 9.012994 9.179628 9.37514 9.447541 9.45936 9.621001 9.651447 9.710192 9.770435 9.815582 9.854336 9.868139 9.8901615 9.9629345 10.015306 10.061192 10.068139 10.1014595 10.122704 10.129946 10.153165 10.181292 10.241698 10.254154 10.300669 10.300669 10.300669 10.347485 10.456423 10.567342 10.597255 10.597255 10.680572 10.741046 11.010435 11.099058 11.099058 11.149601 11.159405 11.245661 11.284571 11.395812 11.57396 11.629974 11.695209 11.885055 12.097914 12.159538 12.1849165 12.1849165 12.238522 12.31161 12.62231 12.656311 12.670125 12.865344 13.2713175 13.2713175 14.1011715 14.1011715
1.5461762 2.1817315 2.1817315 2.1817315 2.9259377 3.62374 3.6629248 3.703711 4.484042 4.613852 4.6941986 4.874703 4.874703 5.3416266 5.750322 5.750322 5.792357 5.792357 5.959705 6.096997 6.3435125 6.3516564 6.4536114 6.5419726 6.824323 6.896676 6.953425 7.0057664 7.0735335 7.2082577 7.362285 7.4070597 7.437874 7.596406 7.768146 7.8389144 7.8389144 7.8389816 8.046726 8.050097 8.096865 8.127999 8.131288 8.391177 8.486336 8.486336 8.500338 8.505791 8.505791 8.68397 8.83099 8.864176 9.012994 9.012994 9.012994 9.0589075 9.059148 9.179628 9.447541 9.528163 9.622392 9.659063 9.674601 9.770435 9.770435 9.833949 9.845851 9.9629345 10.061192 10.061192 10.1014595 10.104187 10.129946 10.172834 10.313785 10.438657 10.456423 10.484858 10.597255 10.597255 10.698898 10.730379 11.051285 11.0647745 11.101008 11.179533 11.192527 11.305339 11.377792 11.411231 11.485615 11.583004 11.754439 11.926854 12.09873 12.589443 12.656311 13.070678 13.242308 13.272695 14.1011715
1.5461762 2.1817315 3.1148283 3.4535134 3.4556768 3.5928385 3.6216228 3.62374 3.6288414 3.6629248 3.6629248 3.6629248 3.6629248 3.703711 3.7587385 4.8020415 5.0793753 5.3416266 5.507186 5.750322 5.750322 5.806499 5.8176355 5.867829 5.9192696 6.4839206 6.6142154 6.6394887 6.650627 7.203581 7.203581 7.289846 7.362285 7.8389144 8.043672 8.050097 8.103476 8.116141 8.119494 8.119494 8.419132 8.708063 8.83099 8.83099 8.859082 9.012994 9.012994 9.012994 9.0589075 9.09895 9.09895 9.11876 9.152948 9.179628 9.305828 9.407469 9.62117 9.659063 9.659063 9.662322 9.723905 9.726572 9.770435 9.770435 9.770435 9.770435 9.788658 10.007208 10.035067 10.10168 10.144263 10.313785 10.456423 10.456423 10.497856 10.560092 10.584922 10.704554 10.730379 10.908837 10.999581 11.006045 11.051285 11.164786 11.478409 11.511901 11.532529 11.55119 11.583004 11.583004 12.024556 12.065184 12.065893 12.203107 12.292233 12.482121 12.769016 13.110392 13.188652 13.242308 13.289665
1.5461762 1.5461762 3.3167925 3.4535134 3.5311997 3.5311997 3.5928385 3.5971003 3.5989308 3.6216228 3.6629248 3.6629248 3.6629248 3.8005636 4.4061933 4.5451975 5.220485 5.220485 5.3416266 5.507186 5.6987147 5.756591 5.806499 5.8227506 5.8666434 5.9192696 5.9192696 6.017631 6.0670786 6.1154737 6.1154737 6.122715 6.3660965 6.5129056 6.645366 6.6616297 7.203581 7.362285 7.362285 7.362285 7.362285 7.6178827 7.6762276 8.043672 8.043672 8.108223 8.18627 8.211424 8.541822 8.549669 8.694826 8.946182 9.012994 9.014448 9.027007 9.0589075 9.0589075 9.0589075 9.0589075 9.0589075 9.09895 9.09895 9.234265 9.234265 9.256051 9.305828 9.616108 9.770435 9.770435 9.788658 9.899755 10.209978 10.356104 10.378238 10.383822 10.388085 10.495472 10.535662 10.74857 10.801149 10.827387 10.908837 10.939864 10.939864 10.96861 10.999041 11.048637 11.104107 11.180971 11.26072 11.405657 11.859889 12.004852 12.201065 12.739954 13.289665 13.289665 13.289665 13.289665 13.382459 13.444383
1.5461762 1.5461762 1.5461762 1.5461762 1.5461762 1.7814587 2.177669 2.1817315 2.1817315 2.343968 2.7879717 3.3167925 3.4831612 3.5311997 3.5311997 3.5928385 3.7082179 4.4061933 4.4061933 4.4061933 4.46222 4.5451975 4.5451975 4.5451975 5.013592 5.0360045 5.220485 5.4044924 5.4044924 5.6987147 5.8666434 5.8666434 5.9192696 5.9192696 5.979531 6.017631 6.017631 6.026051 6.096997 6.1154737 6.186279 6.1982117 6.299494 6.4161105 6.444627 6.5129056 6.645366 7.2416267 7.260956 7.260956 7.362285 7.6178827 7.6443377 7.655135 7.655135 7.683004 7.7275195 8.043672 8.043672 8.043672 8.056223 8.620222 8.731229 8.731229 8.73131 8.875661 8.968816 9.012994 9.012994 9.022691 9.023569 9.068178 9.083482 9.083482 9.09895 9.234265 9.234265 9.652331 9.811908 9.901564 9.939586 10.06767 10.163557 10.189435 10.288021 10.378238 10.494785 10.546779 10.720512 10.801149 10.801149 11.048637 11.180971 11.273506 11.310942 11.373839 11.521872 11.775731 11.932722 13.444383 13.712788
1.5461762 1.5461762 1.5461762 1.5461762 1.5461762 1.5461762 1.5461762 1.5461762 1.5461762 2.177669 2.343968 2.6423461 2.8036397 3.2922678 3.3167925 3.3167925 3.4535134 3.4535134 3.4668508 3.478939 3.4831612 3.4831612 3.5311997 3.5554857 3.5928385 3.6584413 3.698395 3.7082179 3.7803876 3.7803876 3.8723187 3.958317 4.4061933 4.5451975 4.5451975 4.611204 5.0360045 5.0360045 5.042919 5.2888594 5.4044924 5.4044924 5.550859 5.7569747 5.787349 5.792102 5.8503594 5.9318867 5.9728107 6.017631 6.1982117 6.2342277 6.33418 6.4161105 6.5953264 6.5953264 6.5953264 6.6207523 6.859153 7.0641155 7.309926 7.309926 7.355877 7.6178827 7.655135 7.9752755 7.9752755 7.9871707 8.043672 8.043672 8.054292 8.054292 8.056223 8.138675 8.5458355 8.566956 8.646857 8.646857 8.6706085 8.687034 8.731229 8.731229 8.731229 8.79729 9.083482 9.083482 9.09895 9.714547 9.734817 10.642128 10.720512 10.833867 11.058687 11.273506 11.423259 11.590697 11.740109 13.127715 13.330146 13.712788 13.973957
1.4440821 1.5461762 1.5461762 1.5461762 1.5461762 1.5461762 1.5461762 1.5461762 1.5461762 1.5461762 1.5461762 1.9184989 2.1569853 2.177669 2.177669 2.1817315 2.6423461 2.8385468 2.9009771 3.1685555 3.2922678 3.2922678 3.3167925 3.3167925 3.4668508 3.4668508 3.4668508 3.4831612 3.4831612 3.4831612 3.4831612 3.4831612 3.5112183 3.5554857 3.5554857 3.5928385 3.5928385 3.62374 3.6584413 3.698395 3.7047822 3.7047822 3.7696607 3.7803876 4.1268153 4.4061933 4.4061933 4.5451975 4.611204 4.611204 4.65904 5.0874767 5.183437 5.415456 5.416177 5.7102323 5.805782 5.918625 5.931619 5.9490514 6.0618544 6.2342277 6.2342277 6.23445 6.3662024 6.3662024 6.642308 6.6616297 6.6616297 6.866762 6.8917723 7.0830517 7.665225 7.715663 7.71725 8.054292 8.337616 8.753137 8.753137 8.973929 9.537278 9.778938 9.810077 9.85042 10.178954 10.264574 10.337427 10.35082 10.351372 10.456003 11.199226 11.364029 11.374 11.537555 11.594845 11.720904 11.816858 13.094614 13.973957 13.973957 13.973957
0.97157145 1.4440821 1.4440821 1.5131758 1.5407645 1.5407645 1.5461762 1.5461762 1.5461762 1.5461762 1.5461762 1.5461762 1.5461762 1.9184989 2.2055569 2.2055569 2.7323883 2.9009771 3.1685555 3.1685555 3.2664497 3.2905872 3.2922678 3.2922678 3.3167925 3.3167925 3.4668508 3.4668508 3.4831612 3.4831612 3.5554857 3.57761 3.5928385 3.5928385 3.6913526 3.698395 3.7047822 3.7047822 3.7047822 3.9737353 4.1268153 4.1268153 4.270243 4.270243 4.4878907 4.5297174 4.5451975 4.611204 4.65904 4.6642475 4.812882 4.8584905 5.1354504 5.183437 5.406391 5.519707 5.805782 5.805782 5.805782 5.875188 5.8942266 5.9003496 5.9046097 6.0618544 6.2538157 6.634672 6.6616297 6.6616297 6.8917723 7.474115 7.715663 7.7372603 7.8900433 7.9706855 8.506634 8.506952 8.613731 8.753137 9.154174 9.489562 9.574525 9.6165285 9.681333 9.681333 9.9243965 10.15741 10.215386 10.241421 10.328379 10.352475 10.60566 10.60566 11.058687 11.655228 11.806958 11.806958 11.894529 11.955324 11.982722 12.266015 13.973957
0.36767992 0.97157145 0.97157145 1.5461762 1.5461762 1.5461762 1.5461762 1.5461762 1.5461762 1.5461762 1.5461762 1.9184989 1.9184989 1.9184989 1.9184989 1.9184989 2.6423461 2.9841514 3.0647936 3.1685555 3.1685555 3.2664497 3.2905872 3.4668508 3.4668508 3.4668508 3.4668508 3.4831612 3.5522392 3.5522392 3.5554857 3.5554857 3.6225023 3.7047822 3.7047822 3.7047822 3.713942 3.7803876 3.8091245 3.9972363 3.9972363 4.1268153 4.1268153 4.1268153 4.1268153 4.1268153 4.1268153 4.5297174 4.556756 4.611204 4.812882 4.812882 4.8584905 4.8584905 4.8584905 5.001074 5.01141 5.1053123 5.1773167 5.225021 5.805782 5.875188 5.9003496 5.9046097 5.9046097 5.9490514 6.0618544 6.0618544 6.2781506 6.644861 6.6616297 7.5314155 7.6929083 7.715663 7.715663 7.774934 7.9300375 8.594849 9.460024 9.5247555 9.681333 9.691212 9.94651 10.15741 10.193834 10.201168 10.268619 10.321502 10.328379 10.352475 10.396731 10.996115 11.058687 11.098812 11.234412 11.280297 11.350508 11.532116 11.865695 13.973957 13.973957
0.36767992 1.359537 1.359537 1.5461762 1.5461762 1.5461762 1.5461762 1.5461762 1.5461762 1.5461762 1.5461762 1.5461762 1.5461762 1.5461762 1.9184989 1.9184989 1.9184989 1.9184989 1.9184989 1.9184989 1.9184989 1.9184989 1.9184989 1.9184989 2.344134 2.5340962 2.7856717 3.0647936 3.0647936 3.1685555 3.1685555 3.1685555 3.4057832 3.4668508 3.5181987 3.5522392 3.55368 3.5554857 3.5554857 3.6663864 3.7047822 3.7047822 3.7047822 3.7082179 3.7082179 3.80808 3.8091245 4.1268153 4.1268153 4.1268153 4.1268153 4.1268153 4.1268153 4.4738803 4.539965 4.611204 4.611204 4.611204 4.7386913 4.7985783 4.8564963 5.0874767 5.1053123 5.1380057 5.6713676 5.73923 5.73923 5.9490514 6.0618544 6.2308216 6.2308216 6.2457023 6.43605 6.631095 6.644861 7.6041107 8.801801 8.861156 9.044232 9.11777 9.48773 9.949667 10.206505 10.464681 10.466016 10.50453 10.84956 10.97788 10.97788 10.996115 11.026115 11.152953 11.234412 11.280297 11.448854 11.532116 12.148879 12.162084 13.170839 13.416089 13.973957
